DATAFLOW,LAST UPDATE,freq,airpol,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Manufacturing,Tonne,Türkiye,2020,146567765.64,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Manufacturing,Tonne,Türkiye,2021,161825263.86,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Manufacturing,Tonne,Türkiye,2022,154959347.92,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2018,7558021.91,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2019,7626499.37,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2020,6307297.65,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2021,6296765.67,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2022,6244717.28,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Austria,2023,5099475.26,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2018,15483340.24,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2019,15726667.92,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2020,14571916.75,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2021,13534397.03,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2022,14033467.33,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Belgium,2023,11543579.84,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2018,23524563.57,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2019,22377774.77,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2020,17752526.37,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2021,22174998.63,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2022,26948922.13,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Bulgaria,2023,15381287.18,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Switzerland,2018,656137.50,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Switzerland,2019,676564.25,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Switzerland,2020,616759.36,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Switzerland,2021,683222.60,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Switzerland,2022,565315.44,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2018,3369102.11,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2019,3308178.56,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2020,3032376.95,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2021,3104984.58,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2022,3126723.05,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Cyprus,2023,3077764.69,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2018,49843071.80,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2019,45864285.54,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2020,39285827.93,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2021,42055594.54,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2022,43492147.90,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Czechia,2023,36074956.21,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2018,270291754.68,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2019,220347699.28,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2020,184960025.05,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2021,212109241.00,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2022,220733998.87,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Germany,2023,170420577.16,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2018,9002459.71,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2019,5854735.27,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2020,4935313.10,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2021,5940382.23,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2022,5699943.50,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Denmark,2023,4200209.72,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2018,12848833.84,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2019,7066544.14,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2020,4782481.70,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2021,6196900.31,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2022,7820115.51,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Estonia,2023,4531285.75,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2018,33955978.09,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2019,28069673.09,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2020,20399437.45,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2021,20563684.60,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2022,19299931.76,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Greece,2023,15759820.70,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2018,58579873.75,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2019,42975724.90,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2020,29826229.26,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2021,30295059.18,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2022,41664553.17,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Spain,2023,29735531.81,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2018,902379098.03,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2019,780455987.54,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2020,664755865.40,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2021,729277186.69,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2022,750729514.66,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,European Union - 27 countries (from 2020),2023,584506187.33,i,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Finland,2018,16735932.00,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Finland,2019,14265322.73,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Finland,2020,11252227.07,,
ESTAT:ENV_AC_AINAH_R2(1.0),28/11/25 23:00:00,Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply",Tonne,Finland,2021,11934532.95,,
